rental_id,customer_id,car_id,rental_date,return_date
RNT12379,CUST2290,CAR77,2022-02-15,2024-05-02
RNT12380,CUST1295,CAR41,2024-05-30,2023-03-19
RNT12381,CUST16006,CAR30,2022-07-12,2022-01-31
RNT12382,CUST12944,CAR51,2022-06-09,2024-02-25
RNT12383,CUST4499,CAR68,2022-04-17,2021-09-24
RNT12384,CUST1773,CAR90,2024-04-16,2022-10-26
RNT12385,CUST2499,CAR41,2021-11-19,2022-09-06
RNT12386,CUST5765,CAR61,2024-02-27,2023-04-20
RNT12387,CUST15403,CAR0,2024-05-27,2022-04-05
RNT12388,CUST203,CAR89,2021-12-16,2022-03-19
RNT12389,CUST2470,CAR72,2022-06-14,2022-03-03
RNT12390,CUST7353,CAR81,2022-12-31,2022-09-01
RNT12391,CUST6410,CAR38,2023-07-31,2023-04-27
RNT12392,CUST34,CAR6,2023-12-21,2021-11-21
RNT12393,CUST15565,CAR43,2023-09-23,2024-03-12
RNT12394,CUST11363,CAR75,2021-10-08,2021-10-12
RNT12395,CUST4898,CAR66,2022-02-03,2022-08-24
RNT12396,CUST2770,CAR1,2023-09-16,2023-07-19
RNT12397,CUST7584,CAR58,2022-10-03,2021-11-11
RNT12398,CUST8784,CAR40,2024-03-04,2023-12-03
RNT12399,CUST6771,CAR29,2022-09-13,2022-04-06
RNT12400,CUST8955,CAR16,2022-02-18,2024-06-18
RNT12401,CUST17193,CAR69,2022-01-16,2022-09-30
RNT12402,CUST11886,CAR49,2022-02-22,2024-03-05
RNT12403,CUST12322,CAR35,2023-08-16,2022-08-05
RNT12404,CUST3921,CAR82,2024-04-05,2023-11-22
RNT12405,CUST16614,CAR45,2022-03-27,2022-04-27
RNT12406,CUST2627,CAR89,2022-11-25,2022-12-31
RNT12407,CUST14093,CAR48,2022-01-14,2024-08-28
RNT12408,CUST727,CAR19,2023-01-08,2024-05-15
RNT12409,CUST2099,CAR84,2024-01-12,2021-11-17
RNT12410,CUST2902,CAR91,2022-10-16,2022-06-22
RNT12411,CUST12549,CAR41,2024-07-07,2023-02-05
RNT12412,CUST11451,CAR1,2022-12-12,2021-12-23
RNT12413,CUST14895,CAR29,2021-12-31,2022-02-09
RNT12414,CUST1099,CAR72,2024-02-05,2022-07-19
RNT12415,CUST5419,CAR17,2022-01-03,2023-10-17
RNT12416,CUST5363,CAR68,2021-12-03,2024-01-27
RNT12417,CUST4302,CAR78,2021-10-21,2023-01-10
RNT12418,CUST7897,CAR71,2021-10-01,2022-10-26
RNT12419,CUST16976,CAR36,2022-07-06,2022-08-14
RNT12420,CUST2707,CAR11,2023-01-20,2022-07-12
RNT12421,CUST7468,CAR54,2023-03-28,2023-05-22
RNT12422,CUST7920,CAR9,2024-01-29,2024-07-17
RNT12423,CUST15036,CAR48,2021-12-11,2022-04-30
RNT12424,CUST4734,CAR45,2023-07-02,2022-06-17
RNT12425,CUST2460,CAR47,2021-12-09,2022-03-18
RNT12426,CUST12856,CAR83,2024-04-04,2023-06-05
RNT12427,CUST12680,CAR76,2022-09-08,2022-06-04
RNT12428,CUST5531,CAR33,2024-02-03,2024-01-02
RNT12429,CUST10407,CAR60,2022-07-09,2023-12-27
RNT12430,CUST5520,CAR58,2022-04-02,2023-09-21
RNT12431,CUST5652,CAR44,2023-05-26,2022-06-26
RNT12432,CUST6164,CAR44,2023-08-03,2023-09-20
RNT12433,CUST2609,CAR35,2022-03-20,2021-09-29
RNT12434,CUST6778,CAR5,2021-10-10,2023-12-29
RNT12435,CUST7470,CAR0,2022-01-03,2023-06-14
RNT12436,CUST2136,CAR1,2024-05-21,2024-04-16
RNT12437,CUST10396,CAR93,2022-06-11,2024-01-16
RNT12438,CUST10637,CAR80,2023-03-12,2024-02-25
RNT12439,CUST7178,CAR47,2022-10-19,2022-04-29
RNT12440,CUST8970,CAR87,2023-04-02,2024-08-19
RNT12441,CUST5884,CAR18,2022-02-14,2023-07-22
RNT12442,CUST17242,CAR13,2022-04-10,2024-07-04
RNT12443,CUST6531,CAR7,2021-09-27,2023-09-05
RNT12444,CUST14142,CAR21,2023-06-12,2024-04-12
RNT12445,CUST15405,CAR45,2023-02-27,2022-12-23
RNT12446,CUST5366,CAR36,2024-03-02,2022-06-21
RNT12447,CUST44,CAR9,2022-09-27,2024-06-10
RNT12448,CUST958,CAR77,2023-09-15,2021-09-23
RNT12449,CUST9144,CAR93,2023-03-14,2023-01-10
RNT12450,CUST1133,CAR29,2022-08-27,2022-11-08
RNT12451,CUST9474,CAR73,2023-12-08,2022-12-07
RNT12452,CUST12557,CAR46,2022-03-17,2024-02-01
RNT12453,CUST10662,CAR12,2023-08-08,2023-06-12
RNT12454,CUST9811,CAR42,2022-07-27,2023-06-30
RNT12455,CUST13523,CAR60,2024-01-17,2022-05-20
RNT12456,CUST5440,CAR34,2024-07-18,2023-03-16
RNT12457,CUST9426,CAR55,2024-02-16,2024-03-10
RNT12458,CUST6594,CAR74,2024-07-25,2022-06-23
RNT12459,CUST9260,CAR48,2022-09-01,2023-06-18
RNT12460,CUST5049,CAR22,2022-09-02,2024-04-11
RNT12461,CUST1851,CAR52,2023-11-23,2023-05-21
RNT12462,CUST5366,CAR71,2023-07-01,2023-08-31
RNT12463,CUST262,CAR67,2021-12-10,2023-12-31
RNT12464,CUST6933,CAR55,2023-09-25,2022-03-01
RNT12465,CUST12645,CAR78,2022-07-20,2023-05-23
RNT12466,CUST16662,CAR43,2023-10-14,2023-05-09
RNT12467,CUST958,CAR74,2023-10-25,2023-05-05
RNT12468,CUST16127,CAR63,2023-07-31,2024-08-20
RNT12469,CUST14527,CAR64,2024-06-05,2024-01-04
RNT12470,CUST13086,CAR60,2023-09-11,2021-11-21
RNT12471,CUST1545,CAR63,2022-11-28,2023-06-02
RNT12472,CUST13399,CAR76,2022-03-26,2022-02-11
RNT12473,CUST14458,CAR59,2022-11-25,2022-05-10
RNT12474,CUST15745,CAR89,2023-10-02,2023-11-22
RNT12475,CUST1443,CAR31,2022-03-18,2023-09-17
RNT12476,CUST6008,CAR82,2024-03-13,2024-01-13
RNT12477,CUST7412,CAR80,2022-01-02,2021-12-18
RNT12478,CUST3247,CAR34,2023-09-18,2022-08-15
RNT12479,CUST6803,CAR58,2023-02-27,2023-06-30
RNT12480,CUST3542,CAR91,2022-06-28,2024-05-21
RNT12481,CUST8206,CAR90,2022-05-26,2024-06-14
RNT12482,CUST2858,CAR21,2023-01-17,2024-07-21
RNT12483,CUST7049,CAR38,2024-03-16,2023-05-13
RNT12484,CUST4894,CAR51,2023-12-23,2024-01-27
RNT12485,CUST8400,CAR4,2022-12-28,2022-01-10
RNT12486,CUST13659,CAR64,2021-12-17,2022-10-06
RNT12487,CUST3711,CAR27,2024-08-03,2022-04-29
RNT12488,CUST10272,CAR78,2022-02-11,2024-06-19
RNT12489,CUST6363,CAR72,2022-05-19,2022-07-30
RNT12490,CUST12751,CAR18,2024-07-17,2022-01-21
RNT12491,CUST14057,CAR71,2022-08-20,2024-04-05
RNT12492,CUST5308,CAR28,2023-06-20,2023-09-07
RNT12493,CUST1817,CAR65,2022-10-21,2022-03-21
RNT12494,CUST15767,CAR10,2023-10-16,2023-02-20
RNT12495,CUST9900,CAR59,2022-02-27,2021-10-20
RNT12496,CUST8277,CAR80,2024-09-04,2024-03-22
RNT12497,CUST953,CAR48,2021-10-06,2022-08-17
RNT12498,CUST11301,CAR77,2022-12-10,2022-11-12
RNT12499,CUST8478,CAR45,2023-03-16,2024-01-22
RNT12500,CUST16278,CAR46,2023-03-09,2022-02-16
RNT12501,CUST2301,CAR27,2022-08-27,2022-09-22
RNT12502,CUST3761,CAR7,2023-04-01,2022-03-08
RNT12503,CUST9453,CAR62,2023-04-27,2024-04-29
RNT12504,CUST9990,CAR86,2024-08-25,2024-05-24
RNT12505,CUST7906,CAR22,2022-04-24,2024-08-05
RNT12506,CUST7534,CAR47,2022-08-07,2023-05-17
RNT12507,CUST12647,CAR50,2023-10-23,2021-12-31
RNT12508,CUST2546,CAR90,2024-05-07,2024-06-18
RNT12509,CUST6495,CAR68,2022-10-12,2024-04-16
RNT12510,CUST808,CAR29,2023-09-17,2023-12-03
RNT12511,CUST3759,CAR78,2024-06-22,2022-12-13
RNT12512,CUST14613,CAR84,2021-12-14,2023-07-10
RNT12513,CUST13807,CAR72,2023-01-29,2021-12-18
RNT12514,CUST2120,CAR34,2022-10-23,2024-06-18
RNT12515,CUST14919,CAR88,2023-10-08,2023-09-25
RNT12516,CUST9774,CAR83,2022-05-21,2023-06-29
RNT12517,CUST13095,CAR64,2022-03-21,2022-04-06
RNT12518,CUST11836,CAR15,2021-11-26,2023-05-23
RNT12519,CUST11386,CAR61,2024-05-28,2021-09-19
RNT12520,CUST14697,CAR56,2022-01-25,2022-12-31
RNT12521,CUST1493,CAR4,2022-02-27,2023-09-27
RNT12522,CUST9745,CAR22,2022-03-06,2023-04-21
RNT12523,CUST4261,CAR27,2021-11-20,2023-01-11
RNT12524,CUST12132,CAR8,2023-09-07,2022-09-08
RNT12525,CUST8244,CAR73,2022-11-14,2021-12-28
RNT12526,CUST1813,CAR36,2024-06-01,2022-09-25
RNT12527,CUST7237,CAR28,2022-03-12,2023-09-25
RNT12528,CUST7754,CAR71,2024-01-24,2023-06-30
RNT12529,CUST8474,CAR13,2023-09-26,2023-08-16
RNT12530,CUST8357,CAR39,2022-12-31,2022-02-01
RNT12531,CUST14777,CAR18,2024-04-01,2024-05-12
RNT12532,CUST16604,CAR92,2023-12-08,2022-11-14
RNT12533,CUST69,CAR76,2024-05-07,2022-11-29
RNT12534,CUST15715,CAR29,2024-03-13,2024-08-12
RNT12535,CUST7592,CAR79,2024-09-07,2023-12-01
RNT12536,CUST1373,CAR47,2024-01-14,2022-07-10
RNT12537,CUST6001,CAR9,2023-12-16,2024-04-06
RNT12538,CUST15,CAR44,2024-04-11,2024-04-08
RNT12539,CUST8933,CAR18,2023-07-13,2024-01-25
RNT12540,CUST17020,CAR93,2023-10-27,2023-11-19
RNT12541,CUST12552,CAR18,2022-04-05,2024-07-27
RNT12542,CUST852,CAR84,2022-10-07,2022-04-14
RNT12543,CUST9164,CAR92,2024-01-11,2022-01-19
RNT12544,CUST9860,CAR10,2022-11-25,2023-11-09
RNT12545,CUST9805,CAR29,2023-04-16,2022-03-17
RNT12546,CUST16326,CAR11,2022-06-03,2022-03-16
RNT12547,CUST5224,CAR73,2023-09-30,2022-08-04
RNT12548,CUST235,CAR19,2024-07-16,2023-01-26
RNT12549,CUST13437,CAR20,2023-10-26,2022-07-16
RNT12550,CUST8558,CAR1,2023-04-01,2021-10-18
RNT12551,CUST6684,CAR4,2023-11-15,2022-02-05
RNT12552,CUST2403,CAR86,2022-11-03,2022-09-11
RNT12553,CUST16995,CAR3,2022-10-21,2022-04-25
RNT12554,CUST13898,CAR45,2024-08-20,2023-01-29
RNT12555,CUST1392,CAR77,2024-01-16,2024-08-14
RNT12556,CUST835,CAR16,2022-07-23,2024-05-09
RNT12557,CUST9496,CAR81,2022-06-29,2023-05-03
RNT12558,CUST1586,CAR47,2024-07-28,2024-05-16
RNT12559,CUST12242,CAR5,2022-08-25,2022-10-27
RNT12560,CUST11717,CAR16,2023-03-20,2022-07-04
RNT12561,CUST2935,CAR59,2023-08-22,2023-04-05
RNT12562,CUST8842,CAR44,2022-04-19,2022-07-31
RNT12563,CUST11090,CAR67,2021-09-21,2022-05-11
RNT12564,CUST2922,CAR51,2023-04-23,2022-09-11
RNT12565,CUST1280,CAR39,2023-04-04,2021-10-27
RNT12566,CUST9310,CAR47,2022-06-10,2024-01-07
RNT12567,CUST12163,CAR77,2023-03-26,2024-07-26
RNT12568,CUST7168,CAR75,2021-11-03,2024-02-01
RNT12569,CUST147,CAR73,2021-12-19,2023-04-11
RNT12570,CUST2645,CAR89,2021-12-26,2024-07-16
RNT12571,CUST10588,CAR54,2022-11-09,2024-03-02
RNT12572,CUST13471,CAR26,2022-04-12,2022-04-12
RNT12573,CUST1786,CAR49,2024-04-07,2024-05-11
RNT12574,CUST2989,CAR90,2023-10-30,2024-05-14
RNT12575,CUST15757,CAR77,2024-06-07,2022-09-01
RNT12576,CUST2065,CAR35,2022-02-10,2024-08-02
RNT12577,CUST17159,CAR40,2022-06-22,2021-12-13
RNT12578,CUST258,CAR26,2021-10-16,2023-12-08
RNT12579,CUST4614,CAR61,2024-08-24,2022-11-02
RNT12580,CUST6217,CAR20,2022-03-19,2024-02-01
RNT12581,CUST9148,CAR35,2022-09-22,2022-07-27
RNT12582,CUST13863,CAR83,2022-05-31,2024-04-29
RNT12583,CUST3125,CAR57,2023-08-29,2023-10-17
RNT12584,CUST12717,CAR43,2024-05-08,2023-01-07
RNT12585,CUST4364,CAR54,2023-06-04,2023-08-08
RNT12586,CUST16452,CAR28,2024-05-02,2022-06-30
RNT12587,CUST6412,CAR21,2023-06-28,2023-03-06
RNT12588,CUST6282,CAR83,2024-08-03,2023-10-25
RNT12589,CUST8944,CAR71,2021-11-27,2021-11-21
RNT12590,CUST16369,CAR22,2023-02-22,2024-06-29
RNT12591,CUST17258,CAR20,2023-12-27,2021-11-21
RNT12592,CUST13368,CAR92,2023-08-23,2022-11-13
RNT12593,CUST14609,CAR90,2023-01-12,2024-05-13
RNT12594,CUST8181,CAR22,2022-03-24,2022-09-17
RNT12595,CUST15333,CAR83,2021-10-12,2022-08-17
RNT12596,CUST2236,CAR22,2022-01-14,2023-08-10
RNT12597,CUST10535,CAR22,2022-07-09,2022-02-25
RNT12598,CUST7443,CAR10,2022-04-15,2022-09-21
RNT12599,CUST6553,CAR30,2022-04-22,2023-04-05
RNT12600,CUST10717,CAR0,2022-09-13,2022-10-18
RNT12601,CUST2664,CAR79,2023-05-23,2024-04-15
RNT12602,CUST4256,CAR70,2021-11-08,2023-03-31
RNT12603,CUST6307,CAR54,2024-06-19,2022-12-24
RNT12604,CUST6349,CAR20,2023-04-23,2022-06-02
RNT12605,CUST4741,CAR38,2022-02-28,2024-01-14
RNT12606,CUST16175,CAR61,2022-07-05,2022-03-03
RNT12607,CUST16503,CAR55,2023-01-12,2023-04-18
RNT12608,CUST312,CAR72,2023-01-20,2022-06-05
RNT12609,CUST14671,CAR64,2022-06-15,2022-09-14
RNT12610,CUST14235,CAR76,2024-08-20,2023-11-27
RNT12611,CUST16157,CAR92,2023-08-05,2023-05-15
RNT12612,CUST13978,CAR89,2023-12-30,2022-04-14
RNT12613,CUST14021,CAR19,2022-07-16,2023-12-31
RNT12614,CUST14140,CAR48,2024-04-12,2022-10-22
RNT12615,CUST8529,CAR7,2022-01-02,2022-05-07
RNT12616,CUST8477,CAR36,2022-02-22,2021-12-12
RNT12617,CUST6075,CAR68,2023-10-24,2022-01-25
RNT12618,CUST8884,CAR80,2021-11-30,2022-09-20
RNT12619,CUST9967,CAR77,2023-03-14,2022-01-24
RNT12620,CUST7399,CAR8,2023-06-26,2022-11-19
RNT12621,CUST324,CAR31,2024-02-23,2024-03-12
RNT12622,CUST1896,CAR91,2022-10-19,2023-06-24
RNT12623,CUST9213,CAR59,2022-10-19,2023-12-16
RNT12624,CUST14778,CAR57,2022-01-29,2022-02-20
RNT12625,CUST2688,CAR20,2024-03-07,2022-01-30
RNT12626,CUST1845,CAR1,2024-07-16,2022-12-04
RNT12627,CUST1953,CAR83,2022-03-27,2023-08-07
RNT12628,CUST12634,CAR22,2024-03-09,2021-11-10
RNT12629,CUST5736,CAR40,2023-01-21,2024-07-13
RNT12630,CUST17326,CAR29,2024-02-14,2023-06-06
RNT12631,CUST14050,CAR57,2023-11-02,2022-04-08
RNT12632,CUST12965,CAR15,2022-05-12,2023-05-26
RNT12633,CUST11195,CAR65,2024-01-13,2022-04-19
RNT12634,CUST5855,CAR67,2023-09-06,2023-01-04
RNT12635,CUST12652,CAR63,2024-07-05,2023-03-25
RNT12636,CUST12789,CAR65,2023-05-10,2022-03-06
RNT12637,CUST13053,CAR45,2022-06-07,2023-02-01
RNT12638,CUST13397,CAR16,2023-07-08,2022-03-23
RNT12639,CUST9833,CAR66,2023-10-30,2023-10-18
RNT12640,CUST11164,CAR86,2024-09-04,2023-03-30
RNT12641,CUST11618,CAR47,2023-07-27,2023-05-11
RNT12642,CUST16742,CAR40,2022-05-28,2022-06-17
RNT12643,CUST11446,CAR83,2023-12-08,2022-12-17
RNT12644,CUST13278,CAR65,2022-11-07,2023-11-12
RNT12645,CUST10603,CAR93,2023-09-27,2021-11-21
RNT12646,CUST7736,CAR14,2024-04-01,2023-11-16
RNT12647,CUST6207,CAR72,2023-01-02,2023-11-13
RNT12648,CUST17313,CAR67,2023-09-29,2024-02-29
RNT12649,CUST13155,CAR69,2024-01-18,2022-06-12
RNT12650,CUST14072,CAR3,2023-03-30,2024-04-13
RNT12651,CUST12828,CAR46,2024-04-01,2022-07-19
RNT12652,CUST1851,CAR36,2021-09-29,2022-11-10
RNT12653,CUST15052,CAR54,2022-04-09,2023-10-09
RNT12654,CUST1141,CAR0,2024-05-08,2022-12-10
RNT12655,CUST7377,CAR25,2024-02-29,2022-11-03
RNT12656,CUST16805,CAR43,2022-11-02,2022-03-14
RNT12657,CUST5031,CAR43,2022-05-10,2023-10-03
RNT12658,CUST11229,CAR90,2022-02-07,2022-09-16
RNT12659,CUST17200,CAR78,2022-03-25,2022-06-23
RNT12660,CUST13824,CAR21,2023-12-25,2024-05-12
RNT12661,CUST5219,CAR6,2024-03-25,2022-12-03
RNT12662,CUST6136,CAR73,2021-12-23,2022-05-04
RNT12663,CUST4381,CAR68,2022-03-15,2023-05-01
RNT12664,CUST5611,CAR51,2021-11-10,2023-09-28
RNT12665,CUST913,CAR5,2023-11-14,2021-10-06
RNT12666,CUST6933,CAR13,2024-02-08,2023-02-27
RNT12667,CUST2145,CAR11,2023-05-03,2023-12-07
RNT12668,CUST13821,CAR42,2023-12-21,2022-06-05
RNT12669,CUST4079,CAR19,2022-09-28,2022-04-30
RNT12670,CUST4396,CAR62,2023-10-09,2024-07-23
RNT12671,CUST8543,CAR59,2022-07-09,2024-03-30
RNT12672,CUST16284,CAR20,2022-10-24,2022-05-18
RNT12673,CUST2243,CAR0,2022-10-04,2024-08-18
RNT12674,CUST15961,CAR51,2022-05-31,2024-07-13
RNT12675,CUST12816,CAR22,2024-08-14,2024-08-10
RNT12676,CUST16176,CAR28,2023-09-23,2024-02-03
RNT12677,CUST2118,CAR46,2023-06-27,2024-07-10
RNT12678,CUST8210,CAR44,2022-08-30,2024-04-06
RNT12679,CUST7629,CAR4,2024-06-07,2023-06-05
RNT12680,CUST4631,CAR85,2022-04-01,2023-03-12
RNT12681,CUST5021,CAR36,2021-11-19,2024-03-24
RNT12682,CUST7929,CAR39,2022-12-31,2023-01-09
RNT12683,CUST16635,CAR5,2023-03-30,2022-07-07
RNT12684,CUST5289,CAR63,2021-12-14,2024-09-03
RNT12685,CUST3351,CAR12,2024-03-31,2024-04-20
RNT12686,CUST16763,CAR46,2023-10-29,2022-10-24
RNT12687,CUST16715,CAR64,2022-06-13,2023-07-22
RNT12688,CUST7610,CAR92,2023-08-02,2024-06-03
RNT12689,CUST6541,CAR33,2023-07-22,2023-12-14
RNT12690,CUST2440,CAR81,2023-04-17,2022-04-29
RNT12691,CUST7432,CAR6,2021-11-28,2024-08-01
RNT12692,CUST12257,CAR10,2023-05-15,2023-08-10
RNT12693,CUST2873,CAR41,2022-03-20,2022-03-27
RNT12694,CUST14924,CAR39,2021-11-10,2023-11-21
RNT12695,CUST11397,CAR4,2022-08-24,2021-11-26
RNT12696,CUST959,CAR61,2023-01-18,2021-11-04
RNT12697,CUST12698,CAR8,2024-01-19,2023-06-12
RNT12698,CUST16838,CAR81,2024-08-28,2022-01-29
RNT12699,CUST10350,CAR46,2024-08-02,2024-05-14
RNT12700,CUST862,CAR85,2021-12-12,2022-02-27
RNT12701,CUST8941,CAR60,2023-07-08,2023-09-06
RNT12702,CUST4867,CAR49,2023-02-14,2022-07-26
RNT12703,CUST13908,CAR83,2024-01-30,2024-07-05
RNT12704,CUST2604,CAR11,2021-10-30,2022-03-30
RNT12705,CUST12547,CAR16,2023-08-28,2023-08-17
RNT12706,CUST11003,CAR0,2023-10-28,2023-04-26
RNT12707,CUST3338,CAR84,2023-05-09,2023-09-01
RNT12708,CUST13794,CAR73,2023-12-29,2023-05-12
RNT12709,CUST17061,CAR55,2024-06-13,2022-01-23
RNT12710,CUST4407,CAR81,2022-07-15,2022-05-04
RNT12711,CUST4222,CAR35,2023-03-07,2023-12-29
RNT12712,CUST11089,CAR80,2024-05-14,2022-05-28
RNT12713,CUST9743,CAR89,2023-05-28,2024-05-07
RNT12714,CUST9966,CAR73,2024-01-31,2022-07-13
RNT12715,CUST17319,CAR58,2022-05-05,2023-10-17
RNT12716,CUST16534,CAR80,2022-06-03,2024-01-27
RNT12717,CUST11770,CAR20,2022-03-21,2024-08-21
RNT12718,CUST3438,CAR42,2021-10-17,2023-06-14
RNT12719,CUST9754,CAR9,2023-05-18,2023-04-19
RNT12720,CUST15383,CAR12,2022-03-17,2023-10-03
RNT12721,CUST9259,CAR39,2023-07-08,2023-04-22
RNT12722,CUST7761,CAR80,2023-05-27,2023-08-27
RNT12723,CUST4519,CAR89,2023-11-21,2022-03-28
RNT12724,CUST2834,CAR71,2022-08-07,2022-03-26
RNT12725,CUST15253,CAR11,2022-05-30,2022-12-18
RNT12726,CUST9904,CAR16,2022-05-20,2022-03-29
RNT12727,CUST2031,CAR33,2022-11-23,2021-11-06
RNT12728,CUST8107,CAR26,2022-08-03,2022-06-25
RNT12729,CUST16338,CAR14,2024-01-16,2022-08-23
RNT12730,CUST12553,CAR64,2023-07-20,2024-04-09
RNT12731,CUST11160,CAR34,2022-10-26,2022-02-20
RNT12732,CUST1114,CAR57,2023-02-18,2024-01-19
RNT12733,CUST14412,CAR33,2023-08-26,2024-04-24
RNT12734,CUST9328,CAR8,2022-01-25,2021-12-12
RNT12735,CUST778,CAR22,2023-02-07,2023-06-04
RNT12736,CUST14289,CAR23,2022-05-22,2023-06-16
RNT12737,CUST13296,CAR74,2022-03-24,2024-03-22
RNT12738,CUST12864,CAR83,2022-12-23,2023-12-19
RNT12739,CUST2542,CAR29,2024-02-27,2022-08-26
RNT12740,CUST1992,CAR49,2023-06-13,2022-03-30
RNT12741,CUST977,CAR31,2022-11-18,2023-04-17
RNT12742,CUST2422,CAR80,2024-02-23,2024-05-02
RNT12743,CUST15527,CAR83,2023-05-31,2022-11-03
RNT12744,CUST1648,CAR39,2022-01-03,2022-12-21
RNT12745,CUST6368,CAR53,2023-12-11,2023-04-19
RNT12746,CUST9948,CAR14,2022-12-22,2023-03-24
RNT12747,CUST4872,CAR41,2024-09-01,2022-04-06
RNT12748,CUST17151,CAR57,2023-05-15,2023-02-10
RNT12749,CUST15025,CAR93,2023-10-14,2023-11-23
RNT12750,CUST1034,CAR47,2024-02-18,2023-10-28
RNT12751,CUST5569,CAR23,2022-09-23,2024-09-14
RNT12752,CUST3470,CAR46,2023-06-09,2023-10-02
RNT12753,CUST1311,CAR80,2022-05-02,2022-04-07
RNT12754,CUST6043,CAR52,2024-05-27,2023-02-02
RNT12755,CUST5472,CAR90,2022-12-06,2023-06-07
RNT12756,CUST6028,CAR53,2022-12-10,2023-12-16
RNT12757,CUST1776,CAR66,2022-09-03,2022-09-02
RNT12758,CUST13804,CAR63,2023-12-01,2021-11-30
RNT12759,CUST14581,CAR23,2024-05-20,2023-06-20
RNT12760,CUST13888,CAR71,2021-10-31,2023-06-21
RNT12761,CUST1837,CAR2,2023-04-12,2022-07-29
RNT12762,CUST15374,CAR57,2021-10-25,2024-08-02
RNT12763,CUST7592,CAR70,2022-02-01,2022-09-13
RNT12764,CUST17072,CAR39,2023-10-23,2023-10-30
RNT12765,CUST3347,CAR39,2024-02-21,2024-03-14
RNT12766,CUST12174,CAR39,2021-10-18,2023-03-14
RNT12767,CUST12674,CAR70,2022-09-09,2024-07-28
RNT12768,CUST7864,CAR3,2022-11-29,2024-01-10
RNT12769,CUST8017,CAR85,2022-04-22,2024-06-27
RNT12770,CUST393,CAR43,2021-11-01,2024-01-04
RNT12771,CUST6079,CAR52,2022-02-16,2023-07-25
RNT12772,CUST14211,CAR43,2023-01-27,2023-09-15
RNT12773,CUST5336,CAR42,2021-10-11,2023-11-03
RNT12774,CUST9021,CAR63,2023-03-27,2024-06-12
RNT12775,CUST11792,CAR55,2024-04-09,2024-06-05
RNT12776,CUST12589,CAR65,2023-05-27,2022-12-12
RNT12777,CUST1240,CAR80,2023-12-02,2023-04-16
RNT12778,CUST1724,CAR69,2024-03-15,2023-02-13
RNT12779,CUST13606,CAR30,2024-07-16,2024-08-13
RNT12780,CUST6175,CAR51,2023-04-19,2024-04-24
RNT12781,CUST9046,CAR92,2024-07-12,2024-07-22
RNT12782,CUST2993,CAR54,2022-03-03,2024-03-19
RNT12783,CUST8288,CAR71,2021-10-24,2024-09-01
RNT12784,CUST12607,CAR87,2023-12-11,2021-11-20
RNT12785,CUST14934,CAR65,2024-06-07,2022-02-07
RNT12786,CUST253,CAR33,2023-11-14,2022-12-20
RNT12787,CUST4372,CAR27,2023-10-14,2023-01-26
RNT12788,CUST14613,CAR83,2022-09-20,2022-09-09
RNT12789,CUST17206,CAR51,2021-10-31,2023-04-22
RNT12790,CUST2203,CAR54,2023-07-09,2024-09-02
RNT12791,CUST11922,CAR47,2022-07-22,2022-04-05
RNT12792,CUST12981,CAR28,2023-01-05,2024-04-27
RNT12793,CUST9070,CAR82,2023-06-27,2022-02-12
RNT12794,CUST10823,CAR2,2024-08-05,2023-06-03
RNT12795,CUST8117,CAR53,2024-04-16,2021-12-17
RNT12796,CUST16275,CAR44,2023-04-22,2022-12-16
RNT12797,CUST12061,CAR16,2022-01-25,2023-12-20
RNT12798,CUST12365,CAR82,2021-12-26,2022-01-09
RNT12799,CUST5508,CAR50,2022-11-09,2024-06-01
RNT12800,CUST9684,CAR59,2023-05-24,2024-02-07
RNT12801,CUST15269,CAR14,2023-08-28,2022-05-10
RNT12802,CUST15307,CAR53,2021-10-16,2023-12-30
RNT12803,CUST2136,CAR50,2022-02-24,2023-11-01
RNT12804,CUST17212,CAR77,2023-11-12,2024-08-24
RNT12805,CUST13246,CAR24,2022-04-01,2022-11-29
RNT12806,CUST8843,CAR78,2022-03-10,2024-08-23
RNT12807,CUST1597,CAR39,2021-10-25,2022-07-29
RNT12808,CUST12952,CAR9,2022-01-10,2024-05-25
RNT12809,CUST16153,CAR89,2022-06-08,2023-01-01
RNT12810,CUST14156,CAR68,2023-05-29,2022-04-18
RNT12811,CUST14272,CAR29,2022-05-09,2022-05-01
RNT12812,CUST11935,CAR88,2024-08-07,2024-06-27
RNT12813,CUST6768,CAR59,2023-08-21,2024-03-07
RNT12814,CUST13411,CAR37,2023-12-03,2022-03-22
RNT12815,CUST7020,CAR83,2024-01-01,2023-10-06
RNT12816,CUST13464,CAR22,2021-11-25,2024-02-20
RNT12817,CUST3101,CAR32,2024-06-08,2022-05-26
RNT12818,CUST8589,CAR75,2023-12-07,2022-08-24
RNT12819,CUST2629,CAR64,2023-10-25,2023-06-14
RNT12820,CUST13991,CAR66,2023-10-14,2022-12-30
RNT12821,CUST7201,CAR53,2022-04-07,2024-06-08
RNT12822,CUST5906,CAR44,2023-11-18,2024-07-01
RNT12823,CUST11942,CAR71,2022-03-23,2024-07-30
RNT12824,CUST17222,CAR49,2022-06-28,2024-04-06
RNT12825,CUST13757,CAR35,2023-04-08,2021-11-18
RNT12826,CUST14737,CAR85,2022-05-22,2022-06-11
RNT12827,CUST17193,CAR84,2023-09-10,2022-11-27
RNT12828,CUST2659,CAR22,2024-08-17,2022-06-26
RNT12829,CUST8513,CAR5,2021-10-26,2022-04-10
